adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/ta5oblpMlEcIPIS2YGcq9XEkWK2.jpg,"[80, 10765]",63174,['US'],en,Lucifer,"Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals. But the longer he's away from the underworld, the greater the threat that the worst of humanity could escape.",116.9613,/ekZobS8isE6mA53RAiGDG93hBxL.jpg,2016-01-25,False,Lucifer,8.429,15687
False,/4vubgrPvqDKNFP1kNvHpd3do9hd.jpg,"[16, 10762, 10759]",212989,['US'],en,LEGO Ninjago: Dragons Rising,"A phenomenon known as the Merge has caused many legendary realms to suddenly combine into one, but their union is unstable. A Spinjitzu Ninja Master must train a new generation of heroes to help find Elemental Dragons who can save the planet before the forces of evil use the same dragon energy to destroy this new world.",90.6138,/5q3tfPVAcL9AlFcb8HXsOdHEtJR.jpg,2023-06-01,False,LEGO Ninjago: Dragons Rising,8.0,110
False,/4xKG4S1IyLIglHbCYGJDsptgQNh.jpg,"[16, 35, 10765]",615,['US'],en,Futurama,"The adventures of a late-20th-century New York City pizza delivery boy, Philip J. Fry, who, after being unwittingly cryogenically frozen for one thousand years, finds employment at Planet Express, an interplanetary delivery company in the retro-futuristic 31st century.",111.3235,/eM8bbTn8C8vUwwS6upzzm7gX31u.jpg,1999-03-28,False,Futurama,8.365,3913
False,/2XtfGULDOvBiPByLscc9UEqrf0z.jpg,"[18, 35]",1823,['US'],en,The Love Boat,"Passengers who search for romantic nights aboard a beautiful ship travelling to tropical or mysterious countries, decide to pass their vacation aboard the ""Love Boat"", where Gopher, Dr. Bricker, Isaac, Julie, and Captain Stubing try their best to please them, and sometimes help them fall in love. Things are not always so easy, but in the end, love wins.",111.3839,/fnsnazlj2bt3Fuj0pJ7wBPmuMLO.jpg,1977-09-24,False,The Love Boat,6.256,199
False,/qJnjJXBLgG4tummCm792nvNz7u1.jpg,[10767],23915,['DE'],de,Markus Lanz,"TV presenter Markus Lanz invites prominent guests and experts from all areas of public life to his colourful talk show. As a rule, there are four guests, introduced individually to contribute their personal experiences to the topics.",133.5193,/tr4cLn4ecRASV0SPM9FRv0AJOQF.jpg,2008-06-03,False,Markus Lanz,5.5,14
False,/r4ceAy8m4w9gheLWEgEgQnbYK85.jpg,"[10764, 10751]",1508,['US'],en,Dancing with the Stars,"The competition sees celebrities perform choreographed dance routines which are judged by a panel of renowned ballroom experts and voted on by viewers. Enjoy sizzling salsas, sambas and spray-tans as they vie for the coveted Mirrorball Trophy.",118.5687,/iisHVZ6we56PE4BcV1csB46SbiG.jpg,2005-06-01,False,Dancing with the Stars,6.2,137
False,/njEGYHyq58q94ZPJlSGs6bGrepv.jpg,"[35, 10767]",4419,['US'],en,Real Time with Bill Maher,"Each week Bill Maher surrounds himself with a panel of guests which include politicians, actors, comedians, musicians and the like to discuss what's going on in the world.",116.0355,/pbpoLLp4kvnYVfnEGiEhagpJuVZ.jpg,2003-02-21,False,Real Time with Bill Maher,6.018,248
False,/hdlpSh7NstYZSVmuoeVENJdNaLR.jpg,"[35, 99, 16, 10751]",16656,['SU'],ru,Фитиль,"Fitil is a popular Soviet/Russian television satirical/comedy short film series which ran for about 500 episodes. Some of the episodes were aimed at children, and were called Фитилёк, Fitilyok, Little Fuse. Each issue contained from the few short segments: documentary, fictional and animated ones. Directed by various artists, including Leonid Gaidai who presented his famous trio of Nikulin, Vitsin and Morgunov into the cast. It was called in USSR as ""the anecdotes from the Soviet government"".",110.0649,/dBgJKqZnmfARnN8bkaA7elWjhz9.jpg,1962-06-04,False,Fuse,7.6,8
False,/bFKKyCI89Xq98Gul8cGox8K3sZa.jpg,"[16, 10759, 10765]",46298,['JP'],ja,HUNTER×HUNTER,"Gon, a young boy who lives on Whale Island, dreams of becoming a Hunter like his father, who left when Gon was still young.",109.4244,/i2EEr2uBvRlAwJ8d8zTG2Y19mIa.jpg,2011-10-02,False,Hunter x Hunter,8.7,2209
False,/aXLJbyEjVdWm3dRYo8JorxVbvQ8.jpg,[18],273610,['IN'],bn,Phulki,"Phulki, a small-town girl, aims to break stereotypes by pursuing boxing professionally, a passion inherited from her father, to overcome life's obstacles.",99.9313,/p41KMfxw7cYHjisA8d28xIWzNLu.jpg,2023-06-11,False,Phulki,0.0,0
False,/uinrziSwEmS6s8VvGBad5sed7bF.jpg,[18],1435,['US'],en,The Good Wife,Alicia Florrick boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail.,115.4925,/lasNCd45fpPLirlA7QxkuopWro.jpg,2009-09-22,False,The Good Wife,7.615,707
False,/z8yQ9EZxMHaCwysqIO4LUyOuKJz.jpg,"[35, 10767]",6809,['ES'],es,El hormiguero,"El Hormiguero is a Spanish television program with a live audience focusing on comedy, science, and politics running since September 2006. It is hosted and produced by screenwriter Pablo Motos. The show aired on Spain's Cuatro channel from launch until June 2011 and is now broadcast on Antena 3. Recurring guests on the show include Luis Piedrahita, Raquel Martos, Marron & ""The Man in Black"", and puppet ants Trancas and Barrancas. It has proved a ratings success, and has expanded from a weekly 120-minute show to a daily 40-minute show in its third season, which began on September 17, 2007. The show won the Entertainment prize at the 2009 Rose d'Or ceremony.",104.9917,/b24KGOkBrKgM6Blr4rw0jdn3zw5.jpg,2006-09-24,False,El hormiguero,4.7,40
False,/ivHoFv1aJCmtpi8Kejs3ubjLYAR.jpg,[10764],35024,['KR'],ko,쇼! 음악중심,"Show! Music Core is a music show that has been aired since 2005. Not like any other music shows, this show doesn't include any charts or awards. There are a few segments such as This Week's Hot 3, Chart Up Core and Core of Rising Stars.",104.1116,/AkoQr6axSoFdpTuPt0dY3WekIeY.jpg,2005-10-29,False,Show! Music Core,7.0,1
False,/bauKfP3CX5JPAXpmveOlPG1pngC.jpg,"[16, 10759, 10765]",33880,['US'],en,The Legend of Korra,"Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself.",91.4582,/dZgYvSfuh1YHDrJuILlVQ5oA2hF.jpg,2012-04-14,False,The Legend of Korra,8.218,2430
False,/dB2gUjBSiHOSJEYkJnEhqsPY3nF.jpg,"[99, 10763]",5859,['SE'],sv,Vetenskapens värld,Vetenskapens värld is a popular science TV documentary program broadcast on Swedish Television (SVT).,93.3638,/oiedjExoTFB9kXvV5oQPGi57oZt.jpg,1971-09-26,False,Vetenskapens värld,6.7,10
False,/mcgZDwhMlrFsfpbvCeg5RY5mhiu.jpg,"[80, 18]",1409,['US'],en,Sons of Anarchy,"The Sons of Anarchy (SOA) are an outlaw motorcycle club with many charters in the United States and overseas. The show focused on the original and founding charter, Sons of Anarchy Motorcycle Club, Redwood Original, often referred to by the acronym SAMCRO, Sam Crow, or simply Redwood Charter. The charter operates both legal and illegal businesses in the small town of Charming, California. They combine gun-running and a garage, and involvement in porn film industry. Clay, the charter president, likes it old school and violent; while Jax, his stepson and the club's VP, has thoughts about changing the way things are done. Their conflict has effects on both the club and their personal relationship, especially when Jax goes on a personal quest to cleanse the SAMCRO name and image.",108.4452,/yPLkf4EiCkR0NOvMfmpHMA2zfN3.jpg,2008-09-03,False,Sons of Anarchy,8.405,3390
False,/nI3tKuIqtSA0efUA8pe2BZz3Efm.jpg,[10763],841,['GB'],en,Newsnight,A daily BBC Television current affairs programme which specialises in analysis and often robust cross-examination of senior politicians.,76.0202,/t5WG6kBLS58hQmmCBxCC7FxGHOI.jpg,1980-01-30,False,Newsnight,6.0,12
False,/67nEeu5DGCflZUFRiNNySISEtV9.jpg,[18],688,['US'],en,The West Wing,The West Wing provides a glimpse into presidential politics in the nation's capital as it tells the stories of the members of a fictional presidential administration. These interesting characters have humor and dedication that touches the heart while the politics that they discuss touch on everyday life.,115.167,/yz1qWFZ8kjgQjqB9NX5kWMetX4w.jpg,1999-09-22,False,The West Wing,8.3,611
False,/pe4B3OYBb7qYCdkAz7nKWordbls.jpg,"[16, 35, 10765]",15260,['US'],en,Adventure Time,"Young Finn and his shape-shifting dog buddy, Jake, go on a series of surreal adventures as they journey through the postapocalyptic Land of Ooo.",104.5556,/qk3eQ8jW4opJ48gFWYUXWaMT4l.jpg,2010-04-05,False,Adventure Time,8.507,3217
False,/7YFranrnnIcCrgsLYQsoq8aE3Ir.jpg,"[10765, 18, 10759]",1855,['US'],en,Star Trek: Voyager,"Pulled to the far side of the galaxy, where the Federation is 75 years away at maximum warp speed, a Starfleet ship must cooperate with Maquis rebels to find a way home.",109.9532,/gNS5tRSG3UlXodCxznKKOKweqxh.jpg,1995-01-16,False,Star Trek: Voyager,7.779,1161
False,/sh7GRlX4d7j3XSTeyGZnlKqkHGk.jpg,"[18, 35, 80]",1447,['US'],en,Psych,"Thanks to his police officer father's efforts, Shawn Spencer spent his childhood developing a keen eye for detail (and a lasting dislike of his dad). Years later, Shawn's frequent tips to the police lead to him being falsely accused of a crime he solved.

Now, Shawn has no choice but to use his abilities to perpetuate his cover story: psychic crime-solving powers, all the while dragging his best friend, his dad, and the police along for the ride.",112.4463,/fDI15gTVbtW5Sbv5QenqecRxWKJ.jpg,2006-07-07,False,Psych,7.894,1041
False,/oMeCp8jXpSyI41vHsjMkFfIJReh.jpg,"[80, 18, 9648]",2171,['US'],en,Cold Case,The Philadelphia homicide squad's lone female detective finds her calling when she is assigned cases that have never been solved. Detective Lilly Rush combines her natural instincts with the updated technology available today to bring about justice for all the victims she can.,93.121,/5dmiNE8UdAqIyjjwZZWsjMhhV0b.jpg,2003-09-28,False,Cold Case,7.7,461
False,/nCwAmyCcA6w1ZFjKrmwCRPiy4gt.jpg,"[35, 80, 18, 9648]",41956,['GB'],en,Death in Paradise,A brilliant but idiosyncratic British detective and his resourceful local team solve baffling murder mysteries on the fictional Caribbean island of Saint Marie.,105.3119,/u7t6vCyqAdD5hE4eEfTrZmVljDi.jpg,2011-10-25,False,Death in Paradise,7.431,343
False,/ylCMaSBPemstvqS13W3n57NcWvf.jpg,"[80, 9648, 18]",91830,['RU'],ru,Вeликолепная пятёрка,"The series concerns the everyday lives of the operatives of the ""murder"" department of the Petrovsky District Department of Internal Affairs of St. Petersburg.",103.9362,/uhPa7n19l430Tsn5FzFHxEtEp5S.jpg,2019-05-27,False,The Fabulous Five,0.0,0
False,/bDXLXkzexJOq9rhQXTqgLMepQac.jpg,[10764],49847,['AU'],en,House Rules,The Australia-wide competition following six state-based couples who renovate each others homes to receive the highest scores with the winner having their mortgage paid off.,69.9071,/JTzASS9kdvmeIPZgK27dl6DdQw.jpg,2013-05-14,False,House Rules,7.2,4
False,/AoKpDxiDcJxcchgSaUvOBpVJHVQ.jpg,"[18, 10766]",2354,['AU'],en,Home and Away,"Home and Away is set in the fictional town of Summer Bay, a coastal town in New South Wales, and follows the personal and professional lives of the people living in the area. The show initially focused on the Fletcher family, Pippa and Tom Fletcher and their five foster children Frank Morgan, Carly Morris, Steven Matheson, Lynn Davenport and Sally Keating, who would go on to become one of the show's longest-running characters. The show also originally and currently focuses on the Stewart family. Home and Away had proved popular when it premiered in 1988 and had risen to become a hit in Australia, and after only a few weeks, the show tackled its first major and disturbing storyline, the rape of Carly Morris; it was one of the first shows to feature such storylines during the early timeslot. H&A has tackled many adult-themed and controversial storylines; something rarely found in its restricted timeslot.",96.6049,/vn0eKMiG69bhQtxb7qLRo8SSqu5.jpg,1988-01-18,False,Home and Away,6.4,78
False,/ydf1CeiBLfdxiyNTpskM0802TKl.jpg,"[16, 10765, 10759]",12971,['JP'],ja,ドラゴンボールゼット,"Now happily married and with a son, martial arts champion Goku must defend Earth from a series of extraterrestrial invaders bent on destruction.",104.9963,/oQ5CnVj3TRifXl2bIOri6H6rfNe.jpg,1989-04-26,False,Dragon Ball Z,8.378,5011
False,/7g5ntSj6rQANCZnkDKeRax1hhhD.jpg,[10767],210081,['US'],en,The Sherri Shepherd Show,"Sherri Shepherd, actress, comic, and Emmy Award-winning longtime co-host of ""The View"", appears before a live audience with a daily dose of pop culture, comedy, conversations, and daytime talk staples, including celebrity and human interest interviews.",110.4229,/w6K4LsGYTBbuYpDG9qR20g6p1NT.jpg,2022-09-12,False,The Sherri Shepherd Show,2.6,15
False,/oS3nip9GGsx5A7vWp8A1cazqJlF.jpg,"[18, 9648, 10765]",39351,['US'],en,Grimm,"After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.",122.5898,/iOptnt1QHi6bIHmOq6adnZTV0bU.jpg,2011-10-28,False,Grimm,8.265,3637
False,/ovnj5NSQRAn54e81ecIyAIfKRZK.jpg,[10766],17887,['ZA'],af,7de Laan,"7de Laan is an extraordinary microcosm where good and bad, evil and wholesome characters find themselves forming part of a wholesome community where no matter what – everyone counts and everyone cares…",102.4415,/vQcC4Kcx0ZEXxmj0gUrfkFR14LU.jpg,2000-04-04,False,7de Laan,8.333,3
False,/rfxryDIv8huejujg4JueDJx8zCz.jpg,"[80, 18]",60059,['US'],en,Better Call Saul,"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".",105.2223,/fC2HDm5t0kHl7mTm7jxMR31b7by.jpg,2015-02-08,False,Better Call Saul,8.712,6893
False,/qhfPZOCZPTzArvMq78180NqzbWd.jpg,[10766],14743,['ES'],ca,El cor de la ciutat,"El cor de la ciutat is a TVC television soap opera first broadcast on TV3 on 11 September 2000 and last broadcast on 23 December 2009. The show is the most watched fiction program in Catalonia, Spain, especially among female audiences, drawing around 28-33% of the audience with as much as 40% during season finales. El cor de la ciutat follows the lives of the people who live and work in the neighbourhood of Sants and Sant Andreu in Barcelona, Catalonia, Spain.",87.0304,/xQ83cJA8AxoQMZe8ADApWrRZB1v.jpg,2000-09-11,False,El cor de la ciutat,5.357,7
False,Tidak tersedia,"[18, 10766]",3091,['GB'],en,Family Affairs,Focuses on the lives of residents in the fictional London suburb of Charnham.,96.8387,/oVzzgkPAf9eN4NNGFcZ5amk8NZF.jpg,1997-03-30,False,Family Affairs,3.7,6
False,/euEHCRdfV1ZTDgfhZm1XKHVkZ2K.jpg,[99],3562,['US'],en,NOVA,"PBS' premier science series helps viewers of all ages explore the science behind the headlines. Along the way, NOVA demystifies science and technology, and highlights the people involved in scientific pursuits.",101.8926,/giUBXYnDAaJgNqA6iE3BMVE2EHp.jpg,1974-03-03,False,NOVA,7.025,141
False,/fKpfCR3l0WukHTkI6Z2ySX1if4P.jpg,"[10751, 16, 10762, 35]",3022,['US'],en,Rugrats,"Focuses on a group of toddlers, most prominently Tommy, Chuckie, Phil, Lil, and Angelica, and their day-to-day lives, usually involving common life experiences that become adventures in the babies' imaginations. Adults in the series are almost always unaware of what the children are up to; however, this only provides more room for the babies to explore and discover their surroundings.",98.8198,/wmsINbZuEBLNP2Z26Xffx5NHJpW.jpg,1991-08-11,False,Rugrats,7.603,774
